master_id,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment,interested_in_categories_12,
7358b7b0-1b7d-11eb-8d74-000d3a38a36f,134,3,751.35,3,2,4,324,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
738a9978-a7c1-11e9-a2fc-000d3a38a36f,39,2,218.2,5,1,1,511,new_customers,[COCUK],
7393d678-a6e0-11e9-a2fc-000d3a38a36f,223,7,820.43,2,5,4,254,cant_loose,[ERKEK],
73b4c58c-3dac-11ea-9e19-000d3a38a36f,363,9,1801.07,1,5,5,155,cant_loose,"[ERKEK, AKTIFSPOR]",
73e5dd7a-a699-11e9-a2fc-000d3a38a36f,358,18,3562.6,1,5,5,155,cant_loose,"[ERKEK, KADIN]",
741362d4-7053-11ea-b40c-000d3a38a36f,164,3,145.97,3,2,1,321,about_to_sleep,[AKTIFCOCUK],
7427c896-a2e5-11e9-a2fc-000d3a38a36f,230,9,1358.28,2,5,5,255,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
743ec16e-ede9-11e9-88c1-000d3a38a36f,162,2,284.97,3,1,1,311,about_to_sleep,"[ERKEK, AKTIFSPOR]",
744cd50e-c621-11ea-9bc9-000d3a38a36f,215,10,2038.61,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
74573c18-d6f0-11e9-93bc-000d3a38a36f,156,3,541.97,3,2,3,323,about_to_sleep,[ERKEK],
74a8d1b6-7d5f-11ea-80af-000d3a38a36f,150,3,774.41,3,2,4,324,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]",
74baff56-52fa-11ea-9ade-000d3a38a36f,161,3,300.85,3,2,1,321,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
74ddd00c-a8b5-11e9-a2fc-000d3a38a36f,192,7,914.78,2,5,4,254,cant_loose,"[COCUK, AKTIFSPOR]",
74df201c-a831-11e9-a2fc-000d3a38a36f,36,2,299.98,5,1,1,511,new_customers,[AKTIFCOCUK],
74e08d74-b067-11e9-9757-000d3a38a36f,382,8,717.36,1,5,4,154,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
74e176ca-ffbe-11e9-a5e8-000d3a38a36f,146,3,718.99,3,2,4,324,about_to_sleep,"[AKTIFCOCUK, ERKEK]",
74f4477c-974f-11ea-a9c8-000d3a38a36f,198,9,1614.68,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
752392b4-d7bc-11e9-93bc-000d3a38a36f,232,18,2825.53,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
752a0a26-23c6-11ea-8523-000d3a38a36f,163,3,473.11,3,2,3,323,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
753a3452-a73c-11e9-a2fc-000d3a38a36f,244,15,3094.62,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
75590bee-acd6-11e9-a2fc-000d3a38a36f,191,10,1061.31,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
75aa27e4-aff7-11e9-9757-000d3a38a36f,244,8,1388.61,2,5,5,255,cant_loose,[ERKEK],
75aea3d4-a8fb-11ea-8479-000d3a38a36f,140,3,224.95,3,2,1,321,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",
75e03310-b11a-11e9-9757-000d3a38a36f,144,3,339.96,3,2,2,322,about_to_sleep,[COCUK],
75fb1f46-59e2-11eb-9e65-000d3a38a36f,160,2,192.97,3,1,1,311,about_to_sleep,[ERKEK],
7604ee6a-da39-11e9-93bc-000d3a38a36f,171,2,416.73,3,1,2,312,about_to_sleep,[AKTIFCOCUK],
760a4cd4-afd7-11e9-9757-000d3a38a36f,361,12,1727.34,1,5,5,155,cant_loose,[ERKEK],
763f975c-a58e-11e9-a2fc-000d3a38a36f,256,15,1435.61,2,5,5,255,cant_loose,"[ERKEK, COCUK, KADIN]",
764fd4c4-fe84-11e9-a5e8-000d3a38a36f,361,7,778.47,1,5,4,154,cant_loose,[ERKEK],
76947f56-2e96-11ea-bfbd-000d3a38a36f,157,2,374.98,3,1,2,312,about_to_sleep,[ERKEK],
76ba030c-2643-11eb-8a9b-000d3a38a36f,50,2,261.97,5,1,1,511,new_customers,"[COCUK, KADIN]",
76e4c7ee-a5da-11e9-a2fc-000d3a38a36f,129,2,282.64,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
76e91fde-5bcd-11ea-98bb-000d3a38a36f,115,3,310.89,3,2,2,322,about_to_sleep,[ERKEK],
76f5a0e0-aff9-11e9-9757-000d3a38a36f,221,16,5375.79,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
7750afc4-a1c8-11e9-a2fc-000d3a38a36f,130,2,93.54,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
77570484-97ca-11ea-9d91-000d3a38a36f,169,3,670.65,3,2,4,324,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
7761d014-e539-11ea-b769-000d3a38a36f,139,3,377.44,3,2,2,322,about_to_sleep,"[ERKEK, AKTIFSPOR]",
777c4900-1a3a-11ea-941b-000d3a38a36f,312,7,979.15,1,5,4,154,cant_loose,[ERKEK],
77a0a176-4359-11eb-806e-000d3a38a36f,127,2,414.97,3,1,2,312,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
77c6f548-2743-11ea-aaaa-000d3a38a36f,149,3,435.97,3,2,2,322,about_to_sleep,[ERKEK],
77f2231c-23bf-11ea-8523-000d3a38a36f,134,2,279.97,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
77f8c672-a6d8-11e9-a2fc-000d3a38a36f,247,8,1509.36,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
77fa07fa-b018-11e9-9757-000d3a38a36f,231,8,1253.9,2,5,5,255,cant_loose,"[COCUK, KADIN, AKTIFSPOR]",
781e9584-9e2f-11e9-9897-000d3a38a36f,209,10,617.89,2,5,3,253,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
7865bab0-be3e-11ea-aa61-000d3a38a36f,114,3,257.96,3,2,1,321,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
786bf5d8-2226-11ea-8523-000d3a38a36f,168,3,550.96,3,2,3,323,about_to_sleep,[AKTIFCOCUK],
786ffbf6-beac-11ea-958c-000d3a38a36f,151,2,332.46,3,1,2,312,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
78c37862-a99f-11e9-a2fc-000d3a38a36f,135,3,270.65,3,2,1,321,about_to_sleep,[COCUK],
78d4aa64-5341-11ea-acd3-000d3a38a36f,118,3,310.96,3,2,2,322,about_to_sleep,[ERKEK],
792b873a-5bd9-11ea-aa71-000d3a38a36f,45,2,250.73,5,1,1,511,new_customers,[COCUK],
794d341e-2215-11ea-ba6f-000d3a38a36f,231,7,1596.93,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
797d6294-876c-11ea-ace9-000d3a38a36f,136,3,441.91,3,2,2,322,about_to_sleep,"[ERKEK, COCUK, KADIN]",
79b442ba-e918-11ea-8145-000d3a38a36f,164,3,819.57,3,2,4,324,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
7a670534-5b93-11ea-80f9-000d3a38a36f,131,2,299.98,3,1,1,311,about_to_sleep,[ERKEK],
7aaf3da2-a53d-11e9-a2fc-000d3a38a36f,282,14,2171.92,1,5,5,155,cant_loose,[ERKEK],
7ae52cb8-20da-11eb-b361-000d3a38a36f,148,2,250.48,3,1,1,311,about_to_sleep,"[COCUK, AKTIFSPOR]",
7aef2318-253f-11ea-bf27-000d3a38a36f,42,2,252.98,5,1,1,511,new_customers,[ERKEK],
7aff7b54-abc4-11e9-a2fc-000d3a38a36f,361,7,650.91,1,5,3,153,cant_loose,"[ERKEK, KADIN]",
7b147c06-2a82-11ea-b3a7-000d3a38a36f,137,3,689.95,3,2,4,324,about_to_sleep,[ERKEK],
7b2dc002-9eb0-11e9-9897-000d3a38a36f,216,7,837.64,2,5,4,254,cant_loose,"[COCUK, KADIN]",
7b34af80-b04d-11e9-9757-000d3a38a36f,38,2,280.85,5,1,1,511,new_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
7b920376-a7a9-11e9-a2fc-000d3a38a36f,262,18,2398.54,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]",
7b9d82f2-5b0c-11ea-8c8e-000d3a38a36f,62,2,453.14,5,1,2,512,new_customers,[AKTIFCOCUK],
7b9ea0f6-b16b-11e9-89fa-000d3a38a36f,34,2,352.68,5,1,2,512,new_customers,[AKTIFCOCUK],
7ba60388-1eb1-11ea-aa32-000d3a38a36f,209,8,1515.61,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
7bdccb84-b507-11e9-9c4b-000d3a38a36f,143,2,79.98,3,1,1,311,about_to_sleep,[COCUK],
7be69a80-ac2c-11e9-a2fc-000d3a38a36f,231,7,721.92,2,5,4,254,cant_loose,[ERKEK],
7c1f1696-aebe-11e9-a2fc-000d3a38a36f,232,8,1429.61,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
7c6761b2-aa40-11e9-a2fc-000d3a38a36f,239,28,2827.74,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
7cc29df0-a187-11e9-a2fc-000d3a38a36f,128,3,699.91,3,2,4,324,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
7cd5f6c4-2bd5-11ea-91ab-000d3a38a36f,246,7,720.66,2,5,4,254,cant_loose,[COCUK],
7ce4ab44-9893-11ea-b97a-000d3a38a36f,116,2,157.98,3,1,1,311,about_to_sleep,[ERKEK],
7cefecc8-27b6-11ea-aaaa-000d3a38a36f,236,7,907.87,2,5,4,254,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
7d2724c2-ae3f-11e9-a2fc-000d3a38a36f,347,7,1505.19,1,5,5,155,cant_loose,[AKTIFCOCUK],
7d515d86-47c4-11ea-b6c0-000d3a38a36f,121,3,314.71,3,2,2,322,about_to_sleep,[AKTIFCOCUK],
7d58deb6-62fa-11ea-a6dc-000d3a38a36f,220,8,1371.45,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
7d59facc-a8e6-11e9-a2fc-000d3a38a36f,165,2,221.65,3,1,1,311,about_to_sleep,[COCUK],
7d64e640-aec1-11e9-a2fc-000d3a38a36f,216,8,537.79,2,5,3,253,cant_loose,[ERKEK],
7d8897f4-f8a7-11e9-b138-000d3a38a36f,121,2,169.96,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
7dc17caa-6f52-11ea-b40c-000d3a38a36f,351,7,422.43,1,5,2,152,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]",
7dcd7e8a-9e31-11e9-9897-000d3a38a36f,135,3,365.96,3,2,2,322,about_to_sleep,[ERKEK],
7ddd64f4-aa06-11e9-a2fc-000d3a38a36f,165,3,177.47,3,2,1,321,about_to_sleep,[AKTIFCOCUK],
7df26b6a-a957-11e9-a2fc-000d3a38a36f,198,10,1347.88,2,5,5,255,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]",
7e4a1952-a6e9-11e9-a2fc-000d3a38a36f,236,14,2488.17,2,5,5,255,cant_loose,[ERKEK],
7e5b4654-a816-11e9-a2fc-000d3a38a36f,333,7,828.81,1,5,4,154,cant_loose,[AKTIFCOCUK],
7e6d1820-1fdf-11ea-87bf-000d3a38a36f,114,3,416.52,3,2,2,322,about_to_sleep,"[ERKEK, COCUK]",
7e7e040a-15e4-11ea-aa74-000d3a38a36f,190,7,987.13,2,5,4,254,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
7e7fd704-6ecf-11eb-bdb8-000d3a38a36f,45,2,238.86,5,1,1,511,new_customers,"[COCUK, KADIN]",
7e8fbafa-1883-11ea-9213-000d3a38a36f,283,7,1020.88,1,5,5,155,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
7ea7a1b6-29e9-11ea-87cc-000d3a38a36f,212,7,1819.51,2,5,5,255,cant_loose,"[COCUK, AKTIFSPOR]",
7ebbf8b2-2e05-11ea-9ad5-000d3a38a36f,128,2,314.34,3,1,2,312,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
7ebd4990-ac93-11e9-a2fc-000d3a38a36f,213,10,1090.64,2,5,5,255,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
7ed9f46c-5b0e-11ea-b41b-000d3a38a36f,134,2,105.48,3,1,1,311,about_to_sleep,[ERKEK],
7ee9668e-9d10-11e9-9897-000d3a38a36f,217,28,3246.82,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
7f00361a-9eb5-11e9-9897-000d3a38a36f,123,3,384.96,3,2,2,322,about_to_sleep,[AKTIFCOCUK],
7f2a215a-ac1b-11e9-a2fc-000d3a38a36f,370,15,1604.04,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
7f2d1dd8-ac2f-11e9-a2fc-000d3a38a36f,275,11,1220.76,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
7f556c94-13b6-11eb-8ffc-000d3a38a36f,149,2,425.39,3,1,2,312,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
7f94127c-b120-11e9-9757-000d3a38a36f,57,2,180.48,5,1,1,511,new_customers,[AKTIFCOCUK],
7f97c644-d6c1-11e9-93bc-000d3a38a36f,141,3,259.94,3,2,1,321,about_to_sleep,[AKTIFCOCUK],
7f9f4caa-a176-11e9-a2fc-000d3a38a36f,117,2,275.98,3,1,1,311,about_to_sleep,[ERKEK],
7fbe759c-18ec-11ea-9213-000d3a38a36f,204,8,848.88,2,5,4,254,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
7fdcb748-61d8-11ea-8dd8-000d3a38a36f,205,12,4024.63,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
8007dd34-ddb6-11e9-9cd3-000d3a38a36f,123,3,224.97,3,2,1,321,about_to_sleep,[ERKEK],
800e4f60-ac0c-11e9-a2fc-000d3a38a36f,219,11,1608.75,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
8011e4a2-1e96-11ea-aa32-000d3a38a36f,256,11,1069.35,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
80217efa-a3ba-11e9-a2fc-000d3a38a36f,136,2,184.37,3,1,1,311,about_to_sleep,[ERKEK],
802715e4-214c-11ea-9618-000d3a38a36f,231,9,1069.68,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
80381a0c-9d9d-11e9-9897-000d3a38a36f,225,16,1925.5,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
805d1364-ee08-11e9-9346-000d3a38a36f,347,8,815.79,1,5,4,154,cant_loose,"[ERKEK, KADIN]",
8065d526-7fa8-11ea-80af-000d3a38a36f,160,2,510.7,3,1,3,313,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
806da518-a1cc-11e9-a2fc-000d3a38a36f,53,2,217.98,5,1,1,511,new_customers,[ERKEK],
80772ae8-adce-11ea-b736-000d3a38a36f,247,18,4087.8,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",
808005da-a511-11e9-a2fc-000d3a38a36f,245,8,1298.84,2,5,5,255,cant_loose,"[COCUK, KADIN]",
8097e5a8-b4a3-11eb-801d-000d3a38a36f,37,2,319.61,5,1,2,512,new_customers,"[AKTIFCOCUK, COCUK]",
80a5c33e-a92f-11e9-a2fc-000d3a38a36f,171,2,339.98,3,1,2,312,about_to_sleep,[ERKEK],
80bc1e88-1228-11ea-a001-000d3a38a36f,147,3,375.85,3,2,2,322,about_to_sleep,"[ERKEK, AKTIFSPOR]",
80cae25e-48e8-11eb-806e-000d3a38a36f,159,3,621.2,3,2,3,323,about_to_sleep,"[ERKEK, AKTIFSPOR]",
80ed220e-af0d-11e9-a2fc-000d3a38a36f,189,16,1814.37,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
80ee9966-3fce-11ea-aa6b-000d3a38a36f,117,2,258.84,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, COCUK]",
80f61796-a92d-11e9-a2fc-000d3a38a36f,206,9,1761.89,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
811594f0-fb42-11ea-9564-000d3a38a36f,43,2,124.98,5,1,1,511,new_customers,[COCUK],
811e6c0e-27eb-11ea-a043-000d3a38a36f,137,3,1059.92,3,2,5,325,about_to_sleep,"[ERKEK, AKTIFSPOR]",
813547ac-296c-11eb-b280-000d3a38a36f,152,3,446.67,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
81403348-a406-11e9-a2fc-000d3a38a36f,218,8,789.4,2,5,4,254,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
81565fbc-a792-11e9-a2fc-000d3a38a36f,115,2,498.84,3,1,3,313,about_to_sleep,"[ERKEK, AKTIFSPOR]",
81714de0-122c-11ea-a001-000d3a38a36f,233,11,2099.85,2,5,5,255,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",
8176b7b2-9fae-11e9-a2fc-000d3a38a36f,181,8,1100.56,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
8180f6d2-ee0f-11e9-9346-000d3a38a36f,129,3,289.96,3,2,1,321,about_to_sleep,"[COCUK, KADIN]",
81831074-d6d2-11e9-93bc-000d3a38a36f,121,3,707.64,3,2,4,324,about_to_sleep,[AKTIFCOCUK],
818600f6-5b9b-11ea-ba5c-000d3a38a36f,165,2,174.97,3,1,1,311,about_to_sleep,[COCUK],
8196d5a4-7854-11ea-a036-000d3a38a36f,150,2,164.87,3,1,1,311,about_to_sleep,[ERKEK],
81a851ee-4397-11eb-806e-000d3a38a36f,53,2,384.65,5,1,2,512,new_customers,"[ERKEK, KADIN]",
81b9e456-e2ed-11e9-ad00-000d3a38a36f,146,3,442.99,3,2,2,322,about_to_sleep,[ERKEK],
8267786e-d6bd-11e9-93bc-000d3a38a36f,306,8,1096.64,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK]",
82722ed2-be3c-11ea-aa61-000d3a38a36f,161,2,225.86,3,1,1,311,about_to_sleep,"[ERKEK, KADIN]",
82a46650-1198-11ea-846f-000d3a38a36f,122,3,374.97,3,2,2,322,about_to_sleep,[ERKEK],
83046b78-f342-11e9-9346-000d3a38a36f,33,2,382.96,5,1,2,512,new_customers,[AKTIFCOCUK],
830c763a-7806-11ea-9b70-000d3a38a36f,236,7,1300.42,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",
833d9ae4-a769-11e9-a2fc-000d3a38a36f,232,9,1966.92,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
834b3dac-d517-11ea-8606-000d3a38a36f,158,2,180.48,3,1,1,311,about_to_sleep,"[COCUK, KADIN]",
83625d54-120b-11ea-916f-000d3a38a36f,167,3,769.96,3,2,4,324,about_to_sleep,[ERKEK],
8370f4c6-9e0d-11e9-9897-000d3a38a36f,162,3,853.96,3,2,4,324,about_to_sleep,[ERKEK],
8388e810-1c33-11eb-8d74-000d3a38a36f,119,2,261.89,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
83d607a6-e0fe-11e9-957d-000d3a38a36f,136,3,550.86,3,2,3,323,about_to_sleep,[ERKEK],
83da62b2-a47f-11e9-a2fc-000d3a38a36f,382,10,1135.83,1,5,5,155,cant_loose,"[COCUK, KADIN]",
8420d0ce-5bec-11ea-ac86-000d3a38a36f,228,8,1152.05,2,5,5,255,cant_loose,"[COCUK, AKTIFSPOR]",
844c2612-193d-11ea-b6a2-000d3a38a36f,191,24,3643.26,2,5,5,255,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",
8459be4a-1d29-11ea-a490-000d3a38a36f,237,10,2437.24,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
845aea48-8be9-11ea-8ec0-000d3a38a36f,169,3,405.7,3,2,2,322,about_to_sleep,[ERKEK],
8470294c-752a-11ea-b23f-000d3a38a36f,146,3,179.98,3,2,1,321,about_to_sleep,[ERKEK],
847bbbc2-2ba1-11ea-853d-000d3a38a36f,269,8,1468.58,1,5,5,155,cant_loose,"[ERKEK, COCUK]",
848ec38c-98ae-11ea-b97a-000d3a38a36f,212,11,1674.89,2,5,5,255,cant_loose,"[ERKEK, COCUK]",
84edb7e8-35c5-11eb-9a15-000d3a38a36f,34,2,139.98,5,1,1,511,new_customers,[COCUK],
85068bf0-2c17-11ea-91ab-000d3a38a36f,143,2,341.93,3,1,2,312,about_to_sleep,[AKTIFCOCUK],
850dc6be-29c8-11ea-87cc-000d3a38a36f,166,3,402.94,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
851de3b4-8f0c-11eb-8cb8-000d3a38a36f,38,2,1725.38,5,1,5,515,new_customers,"[ERKEK, COCUK, KADIN]",
8552e876-a385-11e9-a2fc-000d3a38a36f,135,3,397.06,3,2,2,322,about_to_sleep,[ERKEK],
855e7464-acf1-11e9-a2fc-000d3a38a36f,247,7,919.43,2,5,4,254,cant_loose,[AKTIFCOCUK],
8585aeca-a6c6-11e9-a2fc-000d3a38a36f,298,8,872.83,1,5,4,154,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
8586047e-abb2-11e9-a2fc-000d3a38a36f,272,22,2810.26,1,5,5,155,cant_loose,[ERKEK],
85a5f8b0-2ba5-11ea-853d-000d3a38a36f,290,7,451.41,1,5,2,152,cant_loose,"[COCUK, AKTIFSPOR]",
85cb3e36-a8dd-11e9-a2fc-000d3a38a36f,295,7,797.51,1,5,4,154,cant_loose,[ERKEK],
85faf63a-9f8c-11e9-a2fc-000d3a38a36f,178,16,2725.06,2,5,5,255,cant_loose,"[COCUK, KADIN]",
8601417c-b033-11e9-9757-000d3a38a36f,265,9,2189.8,1,5,5,155,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
860f377e-5b31-11ea-a2b1-000d3a38a36f,164,3,392.72,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, KADIN]",
861f6d5c-7264-11ea-adca-000d3a38a36f,258,9,1110.22,2,5,5,255,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",
86bc0a1a-afb2-11e9-9757-000d3a38a36f,365,14,1654.79,1,5,5,155,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",
87498558-9d9b-11e9-9897-000d3a38a36f,340,11,1176.8,1,5,5,155,cant_loose,[ERKEK],
8754c04e-aaa7-11e9-a2fc-000d3a38a36f,164,2,180.96,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, COCUK]",
8760dbfc-4563-11ea-acaf-000d3a38a36f,33,2,297.47,5,1,1,511,new_customers,[ERKEK],
879a75e8-2942-11ea-b87a-000d3a38a36f,50,2,214.97,5,1,1,511,new_customers,[ERKEK],
87dbaee0-a78e-11e9-a2fc-000d3a38a36f,245,7,452.92,2,5,2,252,cant_loose,[AKTIFCOCUK],
87f973e8-ff0f-11e9-a5e8-000d3a38a36f,148,2,329.98,3,1,2,312,about_to_sleep,[AKTIFCOCUK],
880a4c80-9786-11ea-a9c8-000d3a38a36f,239,8,1544.9,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
8853a1c4-9fa1-11e9-a2fc-000d3a38a36f,311,13,427.25,1,5,2,152,cant_loose,"[ERKEK, KADIN]",
8883b604-a1f7-11e9-a2fc-000d3a38a36f,167,3,227.96,3,2,1,321,about_to_sleep,[ERKEK],
8889bc66-a562-11e9-a2fc-000d3a38a36f,41,2,311.48,5,1,2,512,new_customers,[ERKEK],
88b0613a-33ec-11eb-9a15-000d3a38a36f,118,2,659.29,3,1,3,313,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
88b6072a-d650-11e9-93bc-000d3a38a36f,174,3,311.9,3,2,2,322,about_to_sleep,[COCUK],
88cff9e4-a763-11e9-a2fc-000d3a38a36f,127,3,275.92,3,2,1,321,about_to_sleep,[ERKEK],
88f0600a-2849-11ea-b87a-000d3a38a36f,233,7,915.53,2,5,4,254,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
8914c0b8-5b42-11ea-b332-000d3a38a36f,57,2,224.11,5,1,1,511,new_customers,[COCUK],
895af56a-5b92-11ea-9caa-000d3a38a36f,269,8,274.42,1,5,1,151,cant_loose,[COCUK],
89784bc0-a570-11e9-a2fc-000d3a38a36f,283,10,1652.53,1,5,5,155,cant_loose,[COCUK],
899c2e5e-1320-11eb-8ffc-000d3a38a36f,162,3,405.45,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
89a14180-b04a-11e9-9757-000d3a38a36f,295,10,643.35,1,5,3,153,cant_loose,[AKTIFCOCUK],
89bf03ec-2b00-11ea-9d27-000d3a38a36f,135,3,828.75,3,2,4,324,about_to_sleep,[ERKEK],
89cc504e-9cf0-11ea-a27a-000d3a38a36f,46,2,579.91,5,1,3,513,new_customers,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
89e169ba-a4f9-11e9-a2fc-000d3a38a36f,229,9,1013.37,2,5,4,254,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
8a88bcbc-addf-11e9-a2fc-000d3a38a36f,268,21,1389.85,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
8b0d0c36-d6f4-11e9-93bc-000d3a38a36f,220,8,1878.23,2,5,5,255,cant_loose,"[ERKEK, COCUK, KADIN]",
8b27418a-b040-11e9-9757-000d3a38a36f,235,8,1401.82,2,5,5,255,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
8b30ff7e-b1ec-11e9-89fa-000d3a38a36f,139,2,359.98,3,1,2,312,about_to_sleep,[ERKEK],
8b5ca244-7ef8-11ea-80af-000d3a38a36f,268,7,1131.84,1,5,5,155,cant_loose,"[ERKEK, AKTIFSPOR]",
8b6ef8c2-6260-11ea-9861-000d3a38a36f,289,9,1457.27,1,5,5,155,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
8b80edc6-9748-11ea-a9c8-000d3a38a36f,34,2,509.86,5,1,3,513,new_customers,"[COCUK, KADIN]",
8bbe62b0-9da1-11e9-9897-000d3a38a36f,328,7,1066.17,1,5,5,155,cant_loose,"[COCUK, KADIN, AKTIFSPOR]",
8c03fea2-43a3-11eb-806e-000d3a38a36f,143,2,207.94,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
8c10dada-99cd-11ea-a274-000d3a38a36f,42,2,129.97,5,1,1,511,new_customers,"[ERKEK, KADIN]",
8c1a36d6-29fa-11ea-87cc-000d3a38a36f,135,2,135.97,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, COCUK]",
8c324e38-9ef9-11e9-9897-000d3a38a36f,231,13,2127.62,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
8c3546be-aa4e-11e9-a2fc-000d3a38a36f,124,2,296.96,3,1,1,311,about_to_sleep,"[ERKEK, AKTIFSPOR]",
